,country,region,price,iso3,protect,restore,manage,total,varname,units
3322,Cape Verde,West,110,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3323,Cape Verde,West,120,CPV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3324,Cameroon,Middle Africa,10,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3325,Cameroon,Middle Africa,20,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3326,Cameroon,Middle Africa,30,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3327,Cameroon,Middle Africa,40,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3328,Cameroon,Middle Africa,50,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3329,Cameroon,Middle Africa,60,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3330,Cameroon,Middle Africa,70,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3331,Cameroon,Middle Africa,80,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3332,Cameroon,Middle Africa,90,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3333,Cameroon,Middle Africa,100,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3334,Cameroon,Middle Africa,110,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3335,Cameroon,Middle Africa,120,CMR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3336,Central African Republic,Middle Africa,10,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3337,Central African Republic,Middle Africa,20,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3338,Central African Republic,Middle Africa,30,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3339,Central African Republic,Middle Africa,40,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3340,Central African Republic,Middle Africa,50,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3341,Central African Republic,Middle Africa,60,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3342,Central African Republic,Middle Africa,70,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3343,Central African Republic,Middle Africa,80,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3344,Central African Republic,Middle Africa,90,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3345,Central African Republic,Middle Africa,100,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3346,Central African Republic,Middle Africa,110,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3347,Central African Republic,Middle Africa,120,CAF,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3348,Chad,Middle Africa,10,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3349,Chad,Middle Africa,20,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3350,Chad,Middle Africa,30,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3351,Chad,Middle Africa,40,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3352,Chad,Middle Africa,50,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3353,Chad,Middle Africa,60,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3354,Chad,Middle Africa,70,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3355,Chad,Middle Africa,80,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3356,Chad,Middle Africa,90,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3357,Chad,Middle Africa,100,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3358,Chad,Middle Africa,110,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3359,Chad,Middle Africa,120,TCD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3360,Comoros,East,10,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3361,Comoros,East,20,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3362,Comoros,East,30,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3363,Comoros,East,40,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3364,Comoros,East,50,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3365,Comoros,East,60,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3366,Comoros,East,70,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3367,Comoros,East,80,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3368,Comoros,East,90,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3369,Comoros,East,100,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3370,Comoros,East,110,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3371,Comoros,East,120,COM,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3372,Cote d'Ivoire,West,10,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3373,Cote d'Ivoire,West,20,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3374,Cote d'Ivoire,West,30,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3375,Cote d'Ivoire,West,40,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3376,Cote d'Ivoire,West,50,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3377,Cote d'Ivoire,West,60,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3378,Cote d'Ivoire,West,70,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3379,Cote d'Ivoire,West,80,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3380,Cote d'Ivoire,West,90,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3381,Cote d'Ivoire,West,100,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3382,Cote d'Ivoire,West,110,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3383,Cote d'Ivoire,West,120,CIV,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3384,Democratic Republic of the Congo (DRC),Middle Africa,10,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3385,Democratic Republic of the Congo (DRC),Middle Africa,20,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3386,Democratic Republic of the Congo (DRC),Middle Africa,30,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3387,Democratic Republic of the Congo (DRC),Middle Africa,40,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3388,Democratic Republic of the Congo (DRC),Middle Africa,50,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3389,Democratic Republic of the Congo (DRC),Middle Africa,60,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3390,Democratic Republic of the Congo (DRC),Middle Africa,70,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3391,Democratic Republic of the Congo (DRC),Middle Africa,80,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3392,Democratic Republic of the Congo (DRC),Middle Africa,90,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3393,Democratic Republic of the Congo (DRC),Middle Africa,100,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3394,Democratic Republic of the Congo (DRC),Middle Africa,110,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3395,Democratic Republic of the Congo (DRC),Middle Africa,120,COD,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3396,Djibouti,East,10,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3397,Djibouti,East,20,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3398,Djibouti,East,30,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3399,Djibouti,East,40,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3400,Djibouti,East,50,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3401,Djibouti,East,60,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3402,Djibouti,East,70,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3403,Djibouti,East,80,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3404,Djibouti,East,90,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3405,Djibouti,East,100,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3406,Djibouti,East,110,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3407,Djibouti,East,120,DJI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3408,Egypt,North,10,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3409,Egypt,North,20,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3410,Egypt,North,30,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3411,Egypt,North,40,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3412,Egypt,North,50,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3413,Egypt,North,60,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3414,Egypt,North,70,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3415,Egypt,North,80,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3416,Egypt,North,90,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3417,Egypt,North,100,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3418,Egypt,North,110,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3419,Egypt,North,120,EGY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3420,Equatorial Guinea,Middle Africa,10,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3421,Equatorial Guinea,Middle Africa,20,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3422,Equatorial Guinea,Middle Africa,30,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3423,Equatorial Guinea,Middle Africa,40,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3424,Equatorial Guinea,Middle Africa,50,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3425,Equatorial Guinea,Middle Africa,60,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3426,Equatorial Guinea,Middle Africa,70,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3427,Equatorial Guinea,Middle Africa,80,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3428,Equatorial Guinea,Middle Africa,90,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3429,Equatorial Guinea,Middle Africa,100,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3430,Equatorial Guinea,Middle Africa,110,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3431,Equatorial Guinea,Middle Africa,120,GNQ,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3432,Eritrea,East,10,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3433,Eritrea,East,20,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3434,Eritrea,East,30,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3435,Eritrea,East,40,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3436,Eritrea,East,50,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3437,Eritrea,East,60,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3438,Eritrea,East,70,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3439,Eritrea,East,80,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3440,Eritrea,East,90,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3441,Eritrea,East,100,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3442,Eritrea,East,110,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3443,Eritrea,East,120,ERI,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3444,Ethiopia,East,10,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3445,Ethiopia,East,20,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3446,Ethiopia,East,30,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3447,Ethiopia,East,40,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3448,Ethiopia,East,50,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3449,Ethiopia,East,60,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3450,Ethiopia,East,70,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3451,Ethiopia,East,80,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3452,Ethiopia,East,90,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3453,Ethiopia,East,100,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3454,Ethiopia,East,110,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3455,Ethiopia,East,120,ETH,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3456,Gabon,Middle Africa,10,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3457,Gabon,Middle Africa,20,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3458,Gabon,Middle Africa,30,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3459,Gabon,Middle Africa,40,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3460,Gabon,Middle Africa,50,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3461,Gabon,Middle Africa,60,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3462,Gabon,Middle Africa,70,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3463,Gabon,Middle Africa,80,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3464,Gabon,Middle Africa,90,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3465,Gabon,Middle Africa,100,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3466,Gabon,Middle Africa,110,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3467,Gabon,Middle Africa,120,GAB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3468,"Gambia, The",West,10,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3469,"Gambia, The",West,20,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3470,"Gambia, The",West,30,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3471,"Gambia, The",West,40,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3472,"Gambia, The",West,50,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3473,"Gambia, The",West,60,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3474,"Gambia, The",West,70,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3475,"Gambia, The",West,80,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3476,"Gambia, The",West,90,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3477,"Gambia, The",West,100,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3478,"Gambia, The",West,110,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3479,"Gambia, The",West,120,GMB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3480,Ghana,West,10,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3481,Ghana,West,20,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3482,Ghana,West,30,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3483,Ghana,West,40,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3484,Ghana,West,50,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3485,Ghana,West,60,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3486,Ghana,West,70,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3487,Ghana,West,80,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3488,Ghana,West,90,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3489,Ghana,West,100,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3490,Ghana,West,110,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3491,Ghana,West,120,GHA,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3492,Guinea,West,10,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3493,Guinea,West,20,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3494,Guinea,West,30,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3495,Guinea,West,40,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3496,Guinea,West,50,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3497,Guinea,West,60,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3498,Guinea,West,70,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3499,Guinea,West,80,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3500,Guinea,West,90,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3501,Guinea,West,100,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3502,Guinea,West,110,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3503,Guinea,West,120,GIN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3504,Guinea-Bissau,West,10,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3505,Guinea-Bissau,West,20,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3506,Guinea-Bissau,West,30,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3507,Guinea-Bissau,West,40,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3508,Guinea-Bissau,West,50,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3509,Guinea-Bissau,West,60,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3510,Guinea-Bissau,West,70,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3511,Guinea-Bissau,West,80,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3512,Guinea-Bissau,West,90,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3513,Guinea-Bissau,West,100,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3514,Guinea-Bissau,West,110,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3515,Guinea-Bissau,West,120,GNB,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3516,Kenya,East,10,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3517,Kenya,East,20,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3518,Kenya,East,30,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3519,Kenya,East,40,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3520,Kenya,East,50,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3521,Kenya,East,60,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3522,Kenya,East,70,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3523,Kenya,East,80,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3524,Kenya,East,90,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3525,Kenya,East,100,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3526,Kenya,East,110,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3527,Kenya,East,120,KEN,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3528,Lesotho,South,10,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3529,Lesotho,South,20,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3530,Lesotho,South,30,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3531,Lesotho,South,40,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3532,Lesotho,South,50,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3533,Lesotho,South,60,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3534,Lesotho,South,70,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3535,Lesotho,South,80,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3536,Lesotho,South,90,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3537,Lesotho,South,100,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3538,Lesotho,South,110,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3539,Lesotho,South,120,LSO,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3540,Liberia,West,10,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3541,Liberia,West,20,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3542,Liberia,West,30,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3543,Liberia,West,40,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3544,Liberia,West,50,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3545,Liberia,West,60,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3546,Liberia,West,70,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3547,Liberia,West,80,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3548,Liberia,West,90,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3549,Liberia,West,100,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3550,Liberia,West,110,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3551,Liberia,West,120,LBR,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3552,Libya,North,10,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3553,Libya,North,20,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3554,Libya,North,30,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3555,Libya,North,40,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3556,Libya,North,50,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3557,Libya,North,60,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3558,Libya,North,70,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3559,Libya,North,80,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3560,Libya,North,90,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3561,Libya,North,100,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3562,Libya,North,110,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3563,Libya,North,120,LBY,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
3564,Madagascar,East,10,MDG,0.0,0.0,0.0,0.0,rel_sequestration,TgCO2e/year/sq-km
